Name,Latitude,Longitude,Bot_Depth,Chl_su,PAR_su,SST_su,Chl_au,PAR_au,SST_au,Chl_win,PAR_win,SST_win,Chl_sp,PAR_sp,SST_sp
St561,13.958333,110.041664,-1063,0.116779998,47.90639877,29.71463585,0.179179996,34.56687927,27.34362221,0.124190003,37.03467941,25.62381363,0.10684,50.2928009,28.62594986
St562,13.958333,110.208336,-1395,0.118809998,47.85828018,29.69527245,0.199070007,34.82368851,27.40530014,0.123690002,37.72645187,25.7392807,0.104199998,49.57720947,28.71918297
St563,13.958333,110.375,-1715,0.128179997,47.66732025,29.58410835,0.163029999,35.21358109,27.39454269,0.126059994,38.06278992,25.85116196,0.10159,49.78715897,28.79448891
St564,13.958333,110.625,-2106,0.133520007,47.16820145,29.50163269,0.156090006,35.74552155,27.40458298,0.111270003,38.40153885,26.04982185,0.09324,49.63800812,28.88557053
St565,13.958333,110.791664,-2479,0.136790007,47.05091095,29.47366333,0.155359998,35.65290833,27.63408279,0.110529996,38.68605042,26.15955162,0.093249999,49.81990051,28.83967018
St566,13.958333,111.041664,-2592,0.135969996,46.5593605,29.4313488,0.231360003,35.14982986,27.60109329,0.10486,38.87252045,26.30944252,0.087700002,49.59724045,28.86405563
St567,13.958333,111.208336,-2584,0.140839994,46.42208862,29.39979172,0.205950007,35.38999939,27.69504356,0.104060002,39.03530121,26.31876564,0.085859999,49.86606979,28.9874115
St568,13.958333,111.375,-2617,0.140300006,45.83047104,29.29938698,0.211860001,35.46947861,27.69791222,0.105810001,39.41381073,26.33239174,0.082429998,49.41500854,29.05984688
St569,13.958333,111.625,-2649,0.150000006,45.56513977,29.21332359,0.232260004,35.7049408,27.67352867,0.109370001,39.49013901,26.4012413,0.07745,49.27248001,29.03187561
St570,13.958333,111.791664,-2201,0.147679999,45.57941055,29.15738487,0.229230002,36.09241104,27.70006371,0.111429997,39.51208878,26.39693832,0.078270003,49.55410004,28.96302605
St571,13.958333,112.041664,-2092,0.151370004,45.0351181,29.13658524,0.153170004,36.5983696,27.78540993,0.116149999,39.40932846,26.40769768,0.081969999,49.32286072,28.9874115
St572,13.958333,112.208336,-1828,0.140450001,44.58562088,29.22264862,0.140849993,36.62591171,27.73090363,0.122380003,39.22745895,26.48013306,0.081419997,49.15811157,29.10646439
St573,13.958333,112.375,-2411,0.141059995,44.60691833,29.17531395,0.14237,36.62908173,27.81624794,0.11767,39.21754837,26.54252815,0.081660002,49.20537186,29.11650467
St574,13.958333,112.625,-2441,0.143089995,44.27359009,29.07060432,0.136910006,36.92314148,27.81051064,0.131520003,39.72425842,26.49591064,0.08484,49.15139008,29.16383934
St575,13.958333,112.791664,-3417,0.156090006,43.70431137,28.99243164,0.139469996,36.91207123,27.84708786,0.121959999,39.77175903,26.52674866,0.08422,49.0942688,29.18894005
St576,13.958333,113.041664,-2899,0.134969994,43.59910965,29.00175476,0.144329995,36.57999039,27.90733147,0.116329998,39.56008148,26.65153885,0.079570003,49.15277863,29.19826317
St577,13.958333,113.208336,-3232,0.136820003,43.22214127,29.10144424,0.15614,36.30110931,27.9747467,0.111529998,39.38002014,26.70030785,0.080329999,49.10424042,29.22623444
St578,13.958333,113.375,-4175,0.126210004,43.08802032,29.16383934,0.147239998,36.45552826,28.08806038,0.107579999,39.55474091,26.74118805,0.080519997,49.18840027,29.28145599
St579,13.958333,113.625,-4192,0.116779998,42.79621124,29.19109154,0.14576,36.33531189,28.11531448,0.115510002,39.71171951,26.81147194,0.077019997,48.9598999,29.25778961
St580,13.958333,113.791664,-4232,0.11214,42.5843811,29.20041466,0.13459,36.04124069,28.10168839,0.109999999,39.46236038,26.84230995,0.076779999,49.07342148,29.29221535
St581,13.958333,114.041664,-4217,0.113559999,42.69181061,29.16599083,0.130480006,36.53139877,28.13037491,0.109640002,39.65930939,26.81577492,0.076499999,48.94163895,29.28934669
St582,13.958333,114.208336,-4068,0.102219999,42.68450928,29.30225563,0.129040003,36.95293045,28.21643639,0.107560001,39.46857834,26.81505775,0.074960001,48.71746826,29.28002167
St583,13.958333,114.375,-4230,0.107600003,42.86270905,29.3223362,0.146139994,36.80672836,28.27381134,0.108879998,39.43273163,26.86526108,0.075860001,48.97500992,29.29580116
St584,13.958333,114.625,-4210,0.10379,42.40951157,29.36751938,0.154640004,36.89165878,28.30680275,0.106919996,39.65314865,26.83513832,0.073270001,49.25622177,29.33165932
St585,13.958333,114.791664,-2607,0.108010001,42.6232605,29.28576088,0.145380005,36.61286926,28.38282394,0.107369997,39.48778152,26.87601852,0.077420004,49.23508835,29.36178207
St586,13.958333,115.041664,-3754,0.113920003,42.39054871,29.29078102,0.12872,36.59777832,28.34624863,0.118560001,39.71268845,26.88534164,0.076719999,48.96144867,29.32663918
St587,13.958333,115.208336,-3814,0.102640003,41.91373825,29.31516457,0.121639997,36.69858932,28.46601677,0.114809997,39.63370895,26.9154644,0.078479998,49.10121155,29.28002167
St588,13.958333,115.375,-3113,0.108549997,41.56827927,29.40696335,0.11603,36.94535828,28.45525932,0.117080003,39.78264999,26.94701958,0.079549998,49.01538086,29.20184898
St589,13.958333,115.625,-3248,0.099420004,40.89604187,29.4643383,0.111939996,37.1308403,28.51622009,0.111060001,40.06938934,27.05603218,0.08151,48.54504013,29.29795265
St590,13.958333,115.791664,-4052,0.097479999,40.37099075,29.38544846,0.105590001,37.260849,28.46529961,0.108910002,39.86888885,27.13635635,0.080349997,48.47711182,29.32305336
St591,13.958333,116.041664,-4229,0.101970002,40.75851822,29.55255318,0.10949,37.60511017,28.57933235,0.111359999,40.09450912,27.18727684,0.079180002,48.73839951,29.2599411
St592,13.958333,116.208336,-4242,0.107840002,40.23546982,29.58769417,0.101729997,37.76647186,28.55781746,0.109860003,39.93970871,27.21668053,0.081299998,48.54098129,29.32018471
St593,13.958333,116.375,-4219,0.10187,40.35955048,29.67304039,0.100170001,37.63525009,28.59582901,0.10887,39.91685867,27.25540924,0.089120001,48.60229874,29.3359623
St594,13.958333,116.625,-4201,0.09076,40.30620956,29.55255318,0.0999,37.86724854,28.67113304,0.109700002,39.82616043,27.25827789,0.086570002,48.23524857,29.37253952
St595,13.958333,116.791664,-4218,0.085610002,39.87908173,29.61996841,0.099579997,37.92073822,28.70914268,0.11265,40.00133133,27.31278419,0.083910003,48.20550156,29.34313393
St596,13.958333,117.041664,-4200,0.089489996,39.6808815,29.65224075,0.09798,38.02246094,28.77870941,0.115180001,40.16864014,27.40888786,0.08969,47.48350143,29.53247261
St597,13.958333,117.208336,-4202,0.088409998,40.31394958,29.64291763,0.100579999,38.09635925,28.86190414,0.115019999,40.19763947,27.42896843,0.090369999,47.86351013,29.55470467
St598,13.958333,117.375,-4193,0.087650001,39.85855103,29.71893883,0.100299999,38.32608032,28.84684372,0.119730003,40.54362106,27.47917175,0.089259997,47.7935791,29.58339119
St599,13.958333,117.625,-4129,0.095009997,39.91585159,29.72467804,0.100060001,38.31874847,28.87624741,0.119620003,41.02074814,27.5386982,0.093450002,48.11991119,29.59343147
St600,13.958333,117.791664,-4103,0.096280001,40.31433868,29.89321518,0.100759998,38.42412186,28.88055038,0.123609997,41.43307114,27.57885933,0.094850004,48.46271133,29.52816772
St601,13.958333,118.041664,-4001,0.093999997,40.1640892,29.88962936,0.101910003,39.1877594,28.99386597,0.129170001,42.02536011,27.58459663,0.101089999,48.51956177,29.51454163
St602,13.958333,118.208336,-3977,0.096900001,40.06594849,29.97712708,0.102969997,39.14221954,29.02111816,0.131080002,42.27563858,27.60754776,0.098690003,48.8807106,29.57908821
St603,13.958333,118.375,-3722,0.094640002,39.90494156,29.94987297,0.103940003,39.53553009,28.97952271,0.134179994,42.52795029,27.59679031,0.103399999,48.59463882,29.49159241
St604,13.958333,118.625,-3783,0.087229997,39.06694031,29.90110397,0.11169,39.80144882,28.98167419,0.138549998,43.14849854,27.63623428,0.10413,48.73102951,29.53964424
St605,13.958333,118.791664,-3638,0.089259997,39.39004135,29.89680099,0.110420004,39.79708099,29.00749207,0.137339994,43.23353958,27.64986038,0.105829999,48.4189415,29.52816772
St606,13.958333,119.041664,-4204,0.093099996,39.8259697,29.98143005,0.11648,39.88121033,29.00749207,0.140819997,43.85940933,27.66922569,0.108010001,49.06375122,29.51669312
St607,13.958333,119.208336,-4593,0.095660001,39.29568863,29.94843864,0.11778,40.27418137,29.00032043,0.141350001,43.97924042,27.6885891,0.115180001,49.03517151,29.55900764
St608,13.958333,119.375,-2769,0.099979997,39.37105942,29.94556999,0.121950001,40.33856964,29.03904915,0.142470002,43.71937943,27.65846825,0.117870003,49.57946014,29.52816772
St609,13.958333,119.625,-2365,0.123120002,39.61404037,30.00868225,0.126969993,40.09344864,29.01753235,0.149580002,43.72116089,27.68787193,0.130119994,49.5838089,29.58482552
St610,13.958333,119.791664,-2127,0.146280006,39.99531174,30.11841202,0.130860001,39.82453156,28.96948051,0.161080003,43.43272018,27.61830521,0.137449995,50.04814148,29.54896736
St611,13.958333,120.041664,-1793,0.192699999,39.2480011,30.10478592,0.177550003,38.78760147,28.91784477,0.192359999,42.54906082,27.4763031,0.163509995,49.70066833,29.39835739
St612,13.958333,120.208336,-384,0.253879994,39.58559036,30.3816185,0.215450004,37.36613083,28.97808838,0.207049996,41.24980927,27.43111992,0.170509994,49.53276062,29.56689644
St613,13.958333,120.375,-292,0.235029995,39.80715179,30.25180817,0.236919999,36.34886169,29.08351326,0.235620007,39.5667305,27.4763031,0.211730003,49.33818054,29.5267334
St614,13.958333,120.625,-74,,39.46995163,30.52003479,,34.10258102,29.52816772,,37.76634979,27.22241974,,47.40555954,29.34528732
St615,13.958333,120.791664,259,,40.03580093,31.78084564,,34.78199005,29.60490799,,37.82006073,,,46.93590164,33.00006104
St616,13.958333,121.041664,366,16.83823967,37.53694916,31.05505562,34.12342834,32.04378891,29.37253952,59.46561813,35.02706146,27.98335266,21.42034912,43.2939682,30.79902077
St617,14.208333,110.041664,-801,0.114639997,47.88272858,29.81862831,0.170489997,34.28821945,27.51431274,0.118220001,36.67324066,25.52770996,0.111129999,49.88689041,28.57718086
St618,14.208333,110.208336,-1100,0.116180003,47.77928162,29.74332428,0.188460007,34.75445938,27.42609978,0.126139998,37.44869995,25.6360054,0.102710001,50.1243515,28.57718086
St619,14.208333,110.375,-1502,0.120909996,47.3682518,29.62283707,0.162809998,35.21316147,27.52793884,0.125090003,37.86151886,25.75792694,0.101719998,50.21570969,28.6603756
St620,14.208333,110.625,-1805,0.124959998,46.94232941,29.58195686,0.150399998,35.80960083,27.52578735,0.118189998,38.46131134,25.97595215,0.093910001,49.67813873,28.81456947
St621,14.208333,110.791664,-2199,0.129260004,46.46250153,29.54753304,0.265020013,35.47278976,27.4899292,0.110820003,38.51799011,26.07277107,0.092380002,49.66859818,28.8160038
St622,14.208333,111.041664,-2396,0.128509998,46.4817009,29.50019836,0.226769999,35.64760971,27.55519295,0.106700003,38.83523941,26.15452957,0.088979997,49.70095062,28.9192791
St623,14.208333,111.208336,-2511,0.128989995,46.26673126,29.45286369,0.194619998,35.97108078,27.58961678,0.101360001,39.29579926,26.21333885,0.087399997,49.83546829,28.87624741
St624,14.208333,111.375,-2566,0.134910002,46.29174042,29.42417717,0.159309998,35.88568115,27.63264847,0.105520003,39.22431946,26.26856232,0.080859996,49.74827957,28.96804619
St625,14.208333,111.625,-2561,0.136570007,45.50922012,29.26280975,0.188060001,35.83251953,27.54013252,0.117169999,39.73646164,26.26425934,0.079360001,49.77468872,28.92860222
St626,14.208333,111.791664,-2136,0.134210005,45.40814972,29.16599083,0.162530005,36.44282913,27.61041641,0.120449997,39.44141006,26.33167458,0.081919998,49.65792847,28.97235107
St627,14.208333,112.041664,-1485,0.137970001,45.31803131,29.23770905,0.149660006,36.50078964,27.6398201,0.122469999,39.65639114,26.3546257,0.083860002,49.86936951,28.98526001
St628,14.208333,112.208336,-2187,0.143419996,44.94001007,29.28073883,0.145459995,36.66539001,27.69576073,0.128230006,39.42213058,26.3625145,0.082290001,49.46440125,29.12726212
St629,14.208333,112.375,-2779,0.151179999,44.63008881,29.20256615,0.14113,36.54890823,27.79258156,0.12393,39.3406601,26.42204094,0.080760002,49.44586945,29.11076736
St630,14.208333,112.625,-2997,0.145239994,44.44992828,29.12295914,0.152150005,36.92153931,27.78038788,0.131789997,39.41165924,26.46291924,0.083410002,49.40597153,29.14590836
St631,14.208333,112.791664,-3569,0.143529996,44.1591301,29.10861588,0.142279997,37.12290955,27.80979347,0.124559999,39.77898026,26.44785881,0.085349999,49.06772995,29.17746544
St632,14.208333,113.041664,-3385,0.135189995,43.46818161,29.08709908,0.141900003,36.48031998,27.95681572,0.120059997,39.54428101,26.56906319,0.080150001,48.97677994,29.15236282
St633,14.208333,113.208336,-3569,0.12861,43.44067001,29.13801956,0.138530001,36.58774948,27.99195862,0.113669999,39.5415802,26.5862751,0.07621,49.44107056,29.20758629
St634,14.208333,113.375,-3607,0.124090001,43.37857819,29.16025352,0.138500005,36.49142838,28.00845337,0.105920002,39.15127945,26.68668175,0.07835,49.29470062,29.24272919
St635,14.208333,113.625,-3906,0.117030002,42.9690094,29.16885948,0.132159993,36.28141022,28.14686966,0.10351,39.28345871,26.67951012,0.080490001,49.30609894,29.23627472
St636,14.208333,113.791664,-4213,0.114749998,43.06708145,29.22551727,0.131219998,36.21123886,28.07299995,0.107660003,39.37960815,26.69098473,0.083310001,49.12268829,29.22264862
St637,14.208333,114.041664,-4207,0.108840004,43.22064972,29.2405777,0.130940005,36.62142944,28.11603165,0.107069999,39.1467514,26.76844025,0.079980001,49.36045837,29.29006386
St638,14.208333,114.208336,-4188,0.104500003,43.23804092,29.31946754,0.14091,36.82062149,28.22432709,0.10328,39.5215683,26.73903656,0.079850003,49.31023026,29.23770905
St639,14.208333,114.375,-4222,0.103380002,42.860569,29.31803322,0.133190006,36.85974884,28.24440765,0.105549999,39.31727982,26.77417755,0.078749999,49.48067856,29.23699188
St640,14.208333,114.625,-4222,0.102200001,42.70338058,29.33954811,0.142680004,36.47430038,28.35557175,0.104999997,39.35134888,26.72039032,0.076190002,49.6583519,29.23770905
St641,14.208333,114.791664,-4213,0.103749998,42.55593872,29.38114548,0.162799999,36.57395172,28.35485458,0.105899997,39.18912125,26.77632904,0.076520003,49.41614151,29.27069855
St642,14.208333,115.041664,-4164,0.102750003,42.40441895,29.41628838,0.141409993,36.81196976,28.35198593,0.118929997,39.24845123,26.82868385,0.08219,48.84091187,29.30368996
St643,14.208333,115.208336,-3953,0.10227,41.93883133,29.41915703,0.121409997,36.68645859,28.35700607,0.125229999,39.4427681,26.84087563,0.079379998,49.22673035,29.35174179
St644,14.208333,115.375,-3939,0.102880001,41.92139053,29.47724915,0.123400003,36.86045074,28.31612587,0.113949999,39.63103104,26.90327072,0.08066,48.81655121,29.20184898
St645,14.208333,115.625,-4069,0.095349997,41.99580002,29.57335091,0.114820004,37.10205841,28.45310783,0.105679996,39.61296844,26.93697929,0.083800003,48.55424881,29.2599411
St646,14.208333,115.791664,-4104,0.101970002,41.42914963,29.49589539,0.109990001,36.84033966,28.47319031,0.108599998,39.89965057,27.01873779,0.081330001,48.62958908,29.39118576
St647,14.208333,116.041664,-4229,0.097139999,41.29935837,29.73758698,0.107189998,37.30395126,28.51765442,0.106349997,40.01049042,27.14352798,0.084310003,48.78781128,29.38616562
St648,14.208333,116.208336,-4232,0.097630002,40.72317886,29.71607018,0.104939997,37.26224899,28.58722115,0.105870001,40.0074501,27.15787315,0.081739999,48.81381989,29.36751938
St649,14.208333,116.375,-4221,0.100510001,40.43497849,29.6708889,0.102940001,37.63541031,28.53486824,0.108120002,39.7748909,27.19659996,0.096770003,48.62594986,29.37253952
St650,14.208333,116.625,-4220,0.094130002,40.44451141,29.64578629,0.101350002,38.18093109,28.58291817,0.110189997,39.54713058,27.25182343,0.097630002,48.63891983,29.33452797
St651,14.208333,116.791664,-4117,0.090839997,39.95315933,29.68810081,0.09832,38.25875092,28.6503334,0.114330001,39.86198044,27.27405548,0.09245,48.43357086,29.38616562
St652,14.208333,117.041664,-4219,0.089170001,39.68397903,29.58195686,0.09809,38.29415894,28.72133636,0.11073,40.00740814,27.35653305,0.085110001,48.16785049,29.44712639
St653,14.208333,117.208336,-4200,0.087010004,40.37353897,29.77703094,0.10063,38.22999954,28.76006317,0.111950003,40.21527863,27.43685722,0.087410003,48.38703918,29.51741028
St654,14.208333,117.375,-4204,0.092589997,39.89466095,29.82508278,0.102689996,38.43571854,28.86548996,0.117640004,40.57204819,27.44761467,0.090340003,48.5876503,29.59917068
St655,14.208333,117.625,-4196,0.093950003,40.5483284,29.85520554,0.102650002,38.28517914,28.85903549,0.122929998,40.68846893,27.53654671,0.093189999,48.48125839,29.57048225
St656,14.208333,117.791664,-4163,0.091200002,40.95101929,29.8207798,0.102219999,38.76295853,28.88915634,0.124250002,41.03160095,27.54228401,0.095880002,48.5067215,29.53892708
St657,14.208333,118.041664,-4068,0.092380002,40.54249954,30.08111763,0.101750001,38.93587875,28.97163391,0.124880001,41.43196106,27.59033394,0.098520003,48.42367935,29.51023865
St658,14.208333,118.208336,-3874,0.092160001,40.57413864,29.92764091,0.104549997,39.38237,28.98023987,0.131610006,41.81613159,27.63623428,0.099809997,48.67367172,29.52745056
St659,14.208333,118.375,-3790,0.089189999,40.0675087,29.93983269,0.103419997,39.18648911,29.0067749,0.131679997,42.2333107,27.65057755,0.101989999,48.98920059,29.47294617
St660,14.208333,118.625,-3795,0.088440001,39.61713028,29.91114616,0.107709996,39.79372025,29.08351326,0.130170003,42.76937866,27.69360924,0.103139997,48.7935791,29.54179573
St661,14.208333,118.791664,-4005,0.091959998,39.75825882,29.97354126,0.11022,40.0016098,29.10000992,0.132819995,43.14035034,27.70006371,0.10599,49.28836823,29.55685616
St662,14.208333,119.041664,-4425,0.08664,39.71464157,29.85879135,0.111749999,39.97491837,29.10359573,0.134399995,43.62874985,27.68428612,0.106909998,49.39379883,29.54179573
St663,14.208333,119.208336,-4855,0.083049998,39.67412186,29.87672043,0.113049999,40.2577095,29.10216141,0.135780007,43.67446899,27.70149803,0.111189999,49.23051834,29.54179573
St664,14.208333,119.375,-2813,0.088119999,39.56061935,29.83153725,0.115160003,40.27067184,29.11291885,0.137060001,43.82566071,27.66205406,0.117370002,49.55282974,29.57335091
St665,14.208333,119.625,-2547,0.10802,39.65684891,30.00939941,0.123810001,39.90549088,29.14662552,0.136749998,43.63335037,27.65201187,0.128999993,49.65808868,29.55470467
St666,14.208333,119.791664,-2352,0.126829997,39.61019897,30.03235054,0.13301,39.66778946,29.12654495,0.139180005,43.52843094,27.61758804,0.133980006,49.5821991,29.59127998
St667,14.208333,120.041664,-1850,0.199660003,39.53635025,30.24248505,0.178660005,38.94028091,29.14590836,0.151690006,42.91353989,27.62260818,0.167109996,50.2116394,29.66586876
St668,14.208333,120.208336,-898,0.296209991,39.20441818,30.32567787,0.330680013,38.22127914,29.08566475,0.173910007,42.16841125,27.52005005,0.172199994,50.40441895,29.67160606
St669,14.208333,120.375,-131,1.770589948,38.78821182,30.31707191,0.537150025,37.63867188,28.97593689,0.294290006,41.51173019,27.37876511,0.218109995,49.25262833,29.53749275
St670,14.208333,120.625,305,,,,,,,,,,,,
St671,14.208333,120.791664,182,,,,,,,,,,,,
St672,14.208333,121.041664,183,,,,,,,,,,,,
St673,14.375,110.041664,-590,0.112729996,47.56507874,29.84301186,0.167510003,34.30929947,27.45335197,0.118749999,36.2468605,25.58006477,0.112829998,49.73648071,28.50259399
St674,14.375,110.208336,-612,0.111400001,47.79669189,29.81073952,0.194999993,34.7845993,27.47415161,0.117739998,36.94028091,25.64819717,0.10791,50.36410141,28.47821045
St675,14.375,110.375,-1194,0.116530001,47.21261978,29.72826385,0.173309997,35.17985153,27.53439522,0.126369998,37.55559158,25.74932098,0.105149999,50.14051056,28.57359505
St676,14.375,110.625,-1400,0.117409997,46.52103043,29.67590904,0.217429996,35.33955002,27.49638367,0.12009,38.30022049,25.88056564,0.098279998,49.58932877,28.68189049
St677,14.375,110.791664,-1611,0.121399999,46.49116135,29.62498856,0.233480006,35.72000122,27.55375862,0.112470001,38.30812836,25.97666931,0.094750002,49.53707886,28.75647736
St678,14.375,111.041664,-1897,0.120739996,46.84503174,29.58841133,0.226089999,35.79642105,27.40745354,0.111340001,38.73059082,26.10719681,0.087959997,49.49773026,28.78014374
St679,14.375,111.208336,-2066,0.125760004,46.28813171,29.49446106,0.190219998,36.17633057,27.4899292,0.106640004,38.97153091,26.16600609,0.089670002,49.47082138,28.92143059
St680,14.375,111.375,-2377,0.13177,46.28889084,29.42417717,0.155320004,36.21995163,27.60898209,0.10898,39.35662079,26.19540977,0.084169999,49.51470184,28.89991379
St681,14.375,111.625,-2188,0.126729995,46.0622406,29.41700554,0.149210006,36.14197159,27.51216125,0.111390002,39.49856949,26.23270416,0.080750003,49.57823181,28.91784477
St682,14.375,111.791664,-1840,0.129140005,46.03340149,29.25850677,0.148389995,36.1836319,27.52650452,0.117020003,39.55807114,26.22194672,0.080320001,49.62691879,28.96087456
St683,14.375,112.041664,-1921,0.13188,45.58671951,29.28217316,0.141829997,36.40570831,27.69647789,0.113430001,39.62995148,26.28147125,0.081249997,49.86803818,29.01968384
St684,14.375,112.208336,-2008,0.129040003,45.29317093,29.29221535,0.148609996,36.68267059,27.72229767,0.123520002,39.48778915,26.30370522,0.08089,49.38367081,29.06343269
St685,14.375,112.375,-2742,0.135189995,44.61233139,29.22910309,0.147149995,36.48773956,27.76389313,0.126969993,39.5766983,26.35964584,0.080789998,49.38550186,29.18463707
St686,14.375,112.625,-3019,0.138260007,43.9328804,29.21977997,0.138390005,36.83240891,27.72158051,0.130199999,39.33887863,26.39693832,0.082520001,49.47058868,29.05841255
St687,14.375,112.791664,-3405,0.134770006,44.02323151,29.18535423,0.146750003,37.16662979,27.79831886,0.127519995,39.48482132,26.44929314,0.081689999,49.17612839,29.04048347
St688,14.375,113.041664,-3143,0.133760005,43.72045135,29.21977997,0.138229996,36.94459152,27.87649155,0.116580002,39.28450012,26.45287895,0.079219997,49.05550003,29.17172813
St689,14.375,113.208336,-2521,0.11349,43.79777908,29.13228226,0.143130004,36.65377045,27.91378593,0.113410003,39.23437119,26.48443604,0.078149997,49.14770889,29.18894005
St690,14.375,113.375,-3122,0.115999997,43.69625092,29.18391991,0.137810007,37.02864838,27.99554443,0.11056,39.39709854,26.5532856,0.077040002,49.68701172,29.20830345
St691,14.375,113.625,-3910,0.11107,43.52861023,29.27500153,0.138190001,36.49084854,28.03570747,0.100639999,39.35340881,26.64795303,0.079329997,49.77994156,29.20113182
St692,14.375,113.791664,-4200,0.114419997,43.76874161,29.19682884,0.130180001,36.20389175,28.11674881,0.10046,39.16249084,26.62858963,0.081529997,49.47967148,29.21404076
St693,14.375,114.041664,-4238,0.102990001,43.49583054,29.24774933,0.140750006,36.69153976,28.21500206,0.10684,39.13523865,26.72684479,0.07852,49.12107849,29.21188927
St694,14.375,114.208336,-4260,0.112630002,43.15309143,29.2678299,0.133929998,36.38008118,28.13539505,0.104539998,39.17333984,26.71536827,0.078589998,49.09648895,29.20113182
St695,14.375,114.375,-4259,0.150749996,42.68254852,29.33883095,0.14249,36.45677185,28.28170013,0.102729999,39.44985962,26.70030785,0.075910002,49.84236145,29.23197174
St696,14.375,114.625,-4263,0.101949997,42.72406006,29.47366333,0.135529995,36.75122833,28.29461098,0.105659999,39.26081085,26.6759243,0.077179998,49.94475174,29.22264862
St697,14.375,114.791664,-4230,0.138390005,42.73767853,29.38616562,0.13933,36.77352905,28.27883148,0.104610004,39.32812881,26.72182465,0.077880003,49.58274841,29.19969749
St698,14.375,115.041664,-4243,0.103519998,42.60131073,29.4937439,0.133379996,36.88566971,28.25229645,0.10915,39.41664124,26.7849369,0.079290003,49.3024292,29.26711273
St699,14.375,115.208336,-4205,0.101999998,42.16044998,29.55613899,0.125200003,36.57957077,28.28743935,0.117629997,39.34597015,26.81075478,0.076300003,48.92021942,29.28862953
St700,14.375,115.375,-2852,0.102159999,41.78596878,29.62785721,0.116279997,37.19916916,28.36346054,0.111579999,39.2336998,26.82724953,0.084480003,48.96263885,29.17889977
St701,14.375,115.625,-4090,0.1061,41.60317993,29.65008926,0.112489998,37.23789978,28.46529961,0.108139999,39.73289871,26.91833305,0.083059996,48.82015991,29.21332359
St702,14.375,115.791664,-4108,0.104350001,41.83090973,29.63718033,0.113810003,37.08147049,28.4265728,0.110569999,39.82186127,26.94773674,0.081179999,48.89799881,29.40194321
St703,14.375,116.041664,-4198,0.097910002,41.23524094,29.75910187,0.1065,37.23543167,28.46171379,0.110380001,39.83921814,27.00654602,0.084799998,48.95724869,29.3904686
St704,14.375,116.208336,-4222,0.095980003,41.08921814,29.7583847,0.103699997,37.56298065,28.53128052,0.108180001,39.77764893,27.08400154,0.081589997,49.37974167,29.33452797
St705,14.375,116.375,-4196,0.095239997,40.28023148,29.65439224,0.106509998,37.32429123,28.53773689,0.10988,39.97536087,27.12846756,0.084729999,48.84962845,29.34528732
St706,14.375,116.625,-4208,0.090790004,40.39358902,29.74762726,0.100189999,38.09389114,28.57574654,0.111840002,39.7329216,27.21237755,0.090810001,48.5906601,29.38114548
St707,14.375,116.791664,-4215,0.086130001,40.25783157,29.66945457,0.097489998,37.95481873,28.63240433,0.112620004,39.7538414,27.18871117,0.085179999,47.99897003,29.43852043
St708,14.375,117.041664,-4221,0.087480001,39.99308014,29.73471832,0.098459996,38.05548096,28.66324425,0.11293,40.02708817,27.31780434,0.085759997,48.47571945,29.47007751
St709,14.375,117.208336,-4214,0.086599998,40.01182938,29.74619293,0.097819999,38.38933945,28.70914268,0.112439997,40.25675964,27.39310837,0.091250002,48.06314087,29.39907455
St710,14.375,117.375,-4129,0.08839,40.11637878,29.75766754,0.10035,38.56930161,28.87624741,0.115429997,40.39455032,27.41103935,0.091600001,48.61016846,29.54251289
St711,14.375,117.625,-4204,0.093529999,40.59106827,29.85090256,0.097220004,38.2971611,28.84182167,0.116499998,40.42874908,27.53582954,0.092720002,48.84582901,29.57406807
St712,14.375,117.791664,-4201,0.090800002,40.49259186,29.77487946,0.099119999,38.50503159,28.91784477,0.119309999,40.66360092,27.55304146,0.093079999,48.81777954,29.64291763
St713,14.375,118.041664,-4097,0.087700002,40.87311172,29.96565056,0.100599997,39.08831024,28.97091675,0.1215,41.38861847,27.61328506,0.094319999,48.49980164,29.55111885
St714,14.375,118.208336,-3929,0.083619997,40.46710968,29.92907524,0.101800002,39.19313049,28.97808838,0.127529994,41.74222183,27.64197159,0.097259998,48.66595078,29.58410835
St715,14.375,118.375,-3808,0.091020003,40.04737091,29.74834442,0.102569997,39.07975006,29.06056404,0.126420006,42.11729813,27.67568016,0.099809997,48.87334824,29.49446106
St716,14.375,118.625,-3998,0.08721,39.42726898,29.85448837,0.103869997,39.33267975,29.117939,0.130099997,42.57976913,27.7294693,0.103569999,49.0721283,29.55183601
St717,14.375,118.791664,-4221,0.087449998,39.62018967,29.94485283,0.106569998,39.67039871,29.15451431,0.129140005,43.11585999,27.75026703,0.104809999,49.24737167,29.64004898
St718,14.375,119.041664,-4604,0.087119997,39.5425415,30.00079346,0.108460002,39.71736908,29.1043129,0.128670007,43.52674103,27.7703476,0.106449999,49.36983109,29.66156578
St719,14.375,119.208336,-4895,0.082709998,39.5549202,29.89178085,0.111529998,40.31000137,29.13873672,0.128830001,43.52146912,27.77321625,0.110090002,49.6954689,29.57765388
St720,14.375,119.375,-2463,0.081359997,39.17728043,30.00079346,0.110940002,40.27846146,29.19324303,0.128790006,43.72502136,27.78756142,0.116240002,49.66732025,29.56904793
St721,14.375,119.625,-2405,0.099959999,40.054039,30.07322884,0.116659999,40.12971115,29.21045494,0.125249997,43.55609131,27.76604462,0.121459998,50.06072998,29.68092918
